IDENT_MEN;vag;BCCOD;BCNACHAT;BCLIEU01;BCLIEU02;BCLIEU03;BCLIEU04;BCLIEU05;BCLIEU06;BCLIEU07;BCLIEU08;BCLIEU09;BCLIEU10;BCPRIX;BCLIEU00;BCPRIX_D
05625;2;7;2;0;0;0;0;0;0;0;1;0;0;80;;80
05626;4;3;1;0;0;0;0;0;0;0;1;0;0;15;;15
05628;2;9;8;0;0;0;0;0;0;0;1;0;0;70;;70
05631;3;7;1;0;0;0;0;0;0;1;0;0;0;40;;40
05639;2;3;1;0;0;0;1;0;0;0;0;0;0;7;;7
05642;3;3;15;0;0;1;0;0;0;0;0;0;0;50;;50
05642;3;9;5;0;0;1;0;0;0;1;0;0;0;180;;180
05646;6;3;6;0;0;0;0;0;0;1;0;0;0;50;;50
05648;2;9;5;0;0;0;0;0;0;1;0;0;0;60;;60
05657;3;3;1;0;0;0;0;0;0;1;0;0;0;13;;13
05657;3;5;3;0;0;0;0;0;0;1;0;0;0;35;;35
05658;1;3;4;0;0;1;1;0;0;0;0;0;0;73;;73
05658;1;4;2;0;0;0;0;0;0;0;0;0;0;2;;2
05660;4;1;1;0;0;0;1;0;0;0;0;0;0;22;;22
05661;4;4;3;0;0;0;0;0;0;0;0;0;0;3;;3
05662;3;3;2;0;0;0;0;0;0;1;0;0;0;31;;31
05663;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;22
05663;1;7;99;0;0;0;0;0;0;0;0;0;0;999999;;8
05663;1;9;3;0;0;1;0;0;0;0;0;0;0;27;;27
05665;4;2;2;0;0;0;0;0;0;0;0;0;0;20;;20
05665;4;3;1;0;0;1;0;0;0;0;0;0;0;7;;7
05665;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;40
05668;3;1;1;0;0;0;0;0;0;1;0;0;0;7;;7
05668;3;3;2;0;0;0;0;0;0;0;1;0;0;42;;42
05671;4;7;1;0;0;0;0;0;0;0;1;0;0;40;;40
05677;6;3;2;0;0;0;0;0;0;0;1;0;0;10;;10
05679;4;1;3;0;0;0;0;0;0;1;0;0;0;50;;50
05682;5;9;2;0;0;0;0;0;0;0;0;1;0;8;;8
05684;4;3;10;0;0;0;0;0;0;1;0;0;0;100;;100
05688;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;1
05688;1;7;1;0;0;0;0;0;0;1;0;0;0;40;;40
05689;3;7;1;0;0;0;1;0;0;0;0;0;0;18;;18
05697;3;9;2;0;0;0;1;0;0;0;0;0;0;16;;16
05700;4;9;3;0;0;0;0;0;0;0;1;0;0;50;;50
05703;2;1;1;0;0;0;0;0;0;0;0;1;0;16;;16
05703;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;80
05704;2;7;2;0;0;0;0;0;0;1;0;0;0;999999;;70
05704;2;9;99;0;0;0;0;0;0;0;0;0;0;999999;;70
05713;5;7;99;0;0;0;0;0;0;0;0;0;0;999999;;70
05719;1;9;1;0;0;0;0;0;0;0;1;0;0;29;;29
05723;5;2;1;0;0;0;0;0;0;0;0;0;0;10;;10
05727;2;3;3;0;0;0;0;0;0;0;1;0;0;50;;50
05731;3;7;2;0;0;0;0;0;0;0;1;0;0;100;;100
05736;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;42
05736;3;9;7;0;0;0;0;0;0;1;0;0;0;150;;150
05739;4;5;1;0;0;0;1;0;0;0;0;0;0;29;;29
05739;4;7;1;0;0;0;1;0;0;0;0;0;0;59;;59
05746;5;1;3;0;0;1;0;0;0;0;0;0;0;15;;15
05746;5;3;8;0;0;0;1;0;0;0;0;0;0;35;;35
05746;5;9;8;0;0;0;0;0;0;1;0;0;0;200;;200
05750;4;3;10;0;0;0;0;0;0;1;0;1;0;120;;120
05757;2;3;2;0;0;1;0;0;0;0;0;0;0;11;;11
05757;2;9;6;0;0;0;0;0;1;0;0;0;0;60;;60
05759;5;1;3;0;0;0;0;0;0;0;1;0;0;35;;35
05759;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;100
05762;2;2;99;0;0;0;0;0;0;0;0;0;0;999999;;6
05762;2;3;6;0;0;0;0;0;0;1;0;0;0;50;;50
05771;1;3;4;0;0;0;0;0;0;0;0;1;0;2;;2
05771;1;9;7;0;0;0;0;0;0;0;0;1;0;10;;10
05775;6;3;1;0;0;0;0;1;0;0;0;0;0;7;;7
05782;2;3;4;0;0;0;0;0;0;0;1;0;0;25;;25
05782;2;7;1;0;0;0;0;0;0;0;1;0;0;70;;70
05782;2;9;2;0;0;0;1;0;0;0;0;0;0;40;;40
05799;2;9;1;0;0;0;0;0;0;1;0;0;0;5;;5
05801;4;1;1;0;0;0;0;0;0;0;1;0;0;15;;15
05801;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
05802;5;3;8;0;0;0;0;0;0;0;1;0;0;80;;80
05803;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;34
05803;1;9;6;0;0;0;1;0;0;0;0;0;0;101;;101
05814;6;1;2;0;0;0;1;0;0;0;0;1;0;25;;25
05814;6;5;3;0;0;0;1;0;0;0;0;0;0;20;;20
05818;2;1;1;0;0;0;0;0;0;1;0;0;0;10;;10
05818;2;3;6;0;0;0;0;0;0;1;1;0;0;200;;200
05818;2;7;1;0;0;0;0;0;0;1;0;0;0;70;;70
05818;2;9;1;0;0;0;1;0;0;0;0;0;0;10;;10
05820;5;3;1;0;0;1;0;0;0;0;0;0;0;20;;20
05830;3;7;1;0;0;0;0;0;0;0;1;0;0;49;;49
05830;3;9;3;0;0;0;1;0;0;0;0;0;0;80;;80
05837;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;18
05837;5;9;10;0;0;1;0;0;0;0;0;0;0;30;;30
05839;1;2;3;0;0;0;0;0;0;0;0;0;0;8;;8
05839;1;4;5;0;0;0;0;0;0;0;0;0;0;10;;10
05839;1;7;2;0;0;1;0;0;0;0;0;0;0;20;;20
05839;1;7;2;0;0;1;0;0;0;0;0;0;0;20;;15
05841;3;9;1;0;0;0;0;0;0;1;0;0;0;200;;20
05843;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;16
05846;4;3;8;0;0;0;0;0;0;1;0;0;0;110;;110
05849;5;3;2;0;0;0;0;0;0;0;1;0;0;30;;30
05849;5;9;2;0;0;0;0;0;0;0;1;0;0;18;;18
05850;2;1;1;0;0;0;0;0;0;1;0;0;0;20;;20
05850;2;3;5;0;0;0;1;0;0;0;1;0;0;80;;80
05850;2;7;99;0;0;0;0;0;0;0;0;0;0;999999;;5
05857;2;3;6;0;0;0;1;0;0;1;1;0;0;120;;120
05862;3;3;2;0;0;0;0;0;0;0;1;0;0;30;;30
05862;3;9;4;0;0;0;1;0;0;0;0;0;0;100;;100
05863;1;1;6;0;0;0;0;0;0;0;0;1;0;5;;5
05863;1;5;5;0;0;0;0;0;0;0;0;1;0;5;;5
05878;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;60
05879;2;7;2;0;0;0;1;0;0;0;0;0;0;40;;40
05882;5;5;2;0;0;0;1;0;0;0;0;0;0;10;;10
05882;5;9;6;0;0;0;1;0;0;0;0;0;0;40;;40
05888;6;3;5;0;0;1;0;0;0;0;0;0;0;50;;50
05899;5;3;10;1;0;1;0;0;0;0;1;0;0;999999;;50
05906;4;1;4;0;0;0;0;0;0;1;0;0;0;45;;45
05906;4;3;3;0;0;0;0;0;0;0;1;0;0;70;;70
05909;2;3;3;0;0;0;0;0;0;1;0;0;0;60;;60
05912;3;7;1;0;0;0;1;0;0;0;0;0;0;69;;69
05912;3;7;1;0;0;0;1;0;0;0;0;0;0;69;;35
05922;5;3;4;0;0;0;0;0;0;1;0;0;0;35;;35
05924;6;3;8;0;0;0;0;0;0;0;0;1;0;40;0;40
05924;6;9;9;0;0;0;0;1;0;0;0;0;0;75;0;75
05929;3;3;1;0;0;0;1;0;0;0;0;0;0;12;;12
05929;3;7;1;0;0;0;0;0;0;1;0;0;0;30;;30
05929;3;9;12;0;0;0;1;0;0;0;0;0;0;200;;200
05932;4;3;2;0;0;0;1;0;0;0;0;0;0;44;;44
05939;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;12
05939;6;5;1;0;0;0;0;0;0;1;0;0;0;20;;20
05940;1;1;1;0;0;1;0;0;0;0;0;0;0;9;;9
05940;1;2;1;0;0;0;0;0;0;0;0;0;0;22;;22
05940;1;4;2;0;0;0;0;0;0;0;0;0;0;3;;3
05945;1;2;1;0;0;0;0;0;0;0;0;0;0;24;;24
05945;1;7;1;0;0;0;0;0;0;0;1;0;0;65;;65
05946;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;30
05957;3;9;2;0;0;0;1;0;0;0;0;0;0;60;;60
05960;5;1;1;0;0;0;1;0;0;0;0;0;0;20;;20
05960;5;3;8;0;0;1;1;0;0;1;0;0;0;90;;90
05960;5;5;5;0;0;0;1;0;0;0;0;0;0;30;;30
05960;5;9;2;0;0;0;1;0;0;0;0;0;0;30;;30
05961;2;3;3;0;0;1;0;0;0;0;0;0;0;27;;27
05963;4;3;3;0;0;0;0;0;0;1;0;0;0;60;;60
05963;4;5;2;0;0;0;1;0;0;0;0;0;0;30;;30
05967;1;1;5;0;0;0;0;0;0;1;0;0;0;60;;60
05967;1;3;10;0;0;0;0;0;0;1;0;0;0;170;;170
05967;1;5;2;0;0;0;0;0;0;1;0;0;0;60;;60
05971;1;1;17;0;0;0;1;0;0;0;0;1;0;170;;170
05971;1;3;2;0;0;0;1;0;0;0;0;0;0;34;;34
05972;3;3;2;0;0;0;0;0;0;0;1;0;0;10;;10
05972;3;7;1;0;0;0;1;0;0;0;0;0;0;33;;33
05972;3;9;3;0;0;0;1;0;0;0;0;0;0;90;;90
05976;2;3;1;0;0;1;0;0;0;0;0;0;0;14;;14
05976;2;9;1;0;0;1;0;0;0;0;0;0;0;299;;30
05980;6;3;2;0;0;0;0;0;0;1;0;0;0;40;;40
05981;4;1;2;0;0;1;0;0;0;0;0;0;0;15;;15
05981;4;3;3;0;0;1;0;0;0;0;0;0;0;70;;70
05987;2;7;2;0;0;0;0;0;0;1;0;0;0;140;;140
05990;3;3;2;0;0;0;1;0;0;0;1;0;0;30;;30
05990;3;7;1;0;0;0;1;0;0;0;0;0;0;30;;30
05990;3;9;20;0;0;1;0;0;0;1;0;0;0;600;;600
05993;6;2;4;0;0;0;0;0;0;0;0;0;0;30;;30
05993;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;40
05993;6;9;3;0;0;0;1;0;0;0;0;0;0;50;;50
05994;2;3;4;0;0;0;0;0;0;0;1;0;0;28;0;28
05999;5;7;2;0;0;0;0;0;0;0;1;0;0;30;;30
06008;4;3;10;0;0;1;0;0;0;0;0;0;0;50;;50
06008;4;7;1;0;0;1;0;0;0;0;0;0;0;50;;50
06008;4;7;1;0;0;1;0;0;0;0;0;0;0;50;;9
06016;4;1;1;0;0;0;0;0;0;0;1;0;0;13;;13
06016;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
06022;5;1;10;0;0;0;0;0;0;1;0;0;0;70;;70
06022;5;3;4;0;0;0;0;0;0;1;0;0;0;30;;30
06024;2;9;99;0;0;0;0;0;0;0;0;0;0;87;0;87
06027;2;3;3;0;0;0;0;0;0;1;0;0;0;40;;40
06030;3;9;2;0;0;0;0;0;0;0;1;0;0;170;;170
06031;6;1;1;0;0;0;0;0;0;0;0;1;0;10;;10
06031;6;3;2;0;0;0;0;0;0;1;0;0;0;50;;50
06053;1;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
06053;1;3;7;0;0;0;0;0;0;1;0;0;0;70;;70
06053;1;7;1;0;0;0;0;0;0;1;0;0;0;40;;40
06054;3;1;3;0;0;0;1;0;0;0;0;0;0;45;;45
06054;3;3;1;0;0;0;1;0;0;0;0;0;0;20;;20
06054;3;7;2;0;0;0;1;0;0;0;0;0;0;40;;40
06054;3;9;8;0;0;0;1;0;0;1;0;0;0;200;;200
06069;1;2;5;0;0;0;0;0;0;0;0;0;0;7;;7
06069;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
06069;1;9;5;0;0;0;0;1;0;0;1;0;0;50;;50
06071;3;3;5;0;0;0;1;0;0;0;1;0;0;100;;100
06072;1;3;1;0;0;1;0;0;0;0;0;0;0;12;;12
06083;5;5;7;0;0;0;1;0;0;0;0;0;0;49;;49
06083;5;7;1;0;0;1;0;0;0;0;0;0;0;999999;;10
06084;2;2;99;0;0;0;0;0;0;0;0;0;0;999999;;5
06086;4;1;1;0;0;0;0;0;0;1;0;0;0;40;;40
06086;4;5;1;0;0;0;0;0;0;1;0;0;0;10;;10
06087;3;9;2;0;0;0;1;0;0;0;0;0;0;30;;30
06091;6;3;5;0;0;0;0;0;0;0;1;0;0;5;;5
06091;6;9;1;0;0;0;0;0;0;0;0;1;0;5;;5
06093;5;3;2;0;0;0;0;0;0;0;1;0;0;10;;10
06094;4;1;10;1;0;0;0;0;0;0;0;0;0;70;;70
06094;4;3;4;1;0;0;0;0;0;0;0;0;0;50;;50
06096;3;7;1;0;0;1;0;0;0;0;0;0;0;17;;17
06098;4;3;2;0;0;0;1;0;0;0;0;0;0;30;;30
06099;1;9;4;0;0;0;0;0;0;0;1;0;0;34;;34
06103;6;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
06103;6;9;3;0;0;0;0;0;0;0;1;0;0;75;;75
06106;1;3;4;0;0;0;0;0;0;1;0;0;0;80;;80
06107;5;1;6;0;0;0;0;0;0;1;0;0;0;35;;35
06107;5;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
06107;5;5;3;0;0;0;0;0;0;1;0;0;0;15;;15
06108;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;215
06108;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
06116;5;7;2;0;0;0;0;0;0;1;0;0;0;999999;;70
06124;5;1;1;0;0;0;0;0;0;1;0;0;0;14;;14
06124;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;100
06136;3;3;1;0;0;0;1;0;0;0;0;0;0;15;;15
06137;4;3;4;0;0;0;0;0;0;0;1;0;0;12;;12
06137;4;9;2;0;0;0;1;0;0;0;0;0;0;30;;30
06138;2;2;99;0;0;0;0;0;0;0;0;0;0;999999;;5
06138;2;7;99;0;0;0;0;0;0;0;0;0;0;999999;;14
06138;2;9;10;0;0;0;0;0;0;0;1;0;0;400;;400
06139;3;3;3;0;0;0;0;0;1;0;0;0;0;12;;12
06141;1;1;1;0;0;0;0;0;0;0;1;0;0;20;;20
06141;1;3;3;0;0;0;1;0;0;0;0;0;0;25;;25
06141;1;5;3;0;0;0;1;0;0;0;0;0;0;30;;30
06141;1;7;1;0;0;0;1;0;0;0;0;0;0;10;;10
06147;6;7;2;0;0;0;0;0;0;0;1;0;0;158;;158
06147;6;7;2;0;0;0;0;0;0;0;1;0;0;158;;241
06150;3;1;2;0;0;0;1;0;0;0;0;0;0;10;;10
06150;3;3;1;0;0;0;1;0;0;0;0;0;0;15;;15
06150;3;9;10;0;0;0;1;0;0;0;1;0;0;250;;250
06157;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;165
06159;3;1;5;0;0;0;0;0;0;1;0;0;0;50;;50
06159;3;3;3;0;0;0;0;0;0;1;0;0;0;70;;70
06159;3;7;99;0;0;0;0;0;0;0;0;0;0;999999;;30
06162;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;2
06162;4;9;2;0;0;0;0;0;0;1;0;0;0;30;;30
06167;1;3;15;0;0;0;0;0;0;0;1;1;0;100;;100
06168;4;1;1;0;0;0;1;0;0;0;0;0;0;19;;19
06168;4;3;10;0;0;0;1;0;0;0;0;0;0;110;;110
06169;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
06173;1;2;2;0;0;0;0;0;0;0;0;0;0;20;;20
06173;1;2;2;0;0;0;0;0;0;0;0;0;0;20;;15
06173;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;180
06173;1;7;2;0;0;0;0;0;0;0;1;0;0;120;;120
06173;1;7;2;0;0;0;0;0;0;0;1;0;0;120;;150
06182;5;9;2;0;0;0;1;0;0;0;0;0;0;20;;20
06184;1;3;8;0;0;0;1;0;0;0;0;0;0;150;;150
06195;6;4;5;0;0;0;0;0;0;0;0;0;0;4;;25
06195;6;4;5;0;0;0;0;0;0;0;0;0;0;4;;4
06195;6;5;3;0;0;1;0;0;0;0;0;0;0;15;;15
06197;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;70
06200;5;1;1;0;0;0;1;0;0;0;0;0;0;19;;19
06200;5;3;1;0;0;0;0;0;0;0;1;0;0;20;;20
06206;2;3;1;0;0;0;0;0;0;0;0;0;1;11;;11
06206;2;9;1;0;0;0;0;0;0;0;0;0;1;9;;9
06212;2;3;6;0;0;0;0;0;0;0;1;0;0;36;;36
06212;2;7;1;0;0;0;0;0;0;1;0;0;0;20;;20
06223;5;1;2;0;0;0;0;0;0;0;1;0;0;30;;30
06223;5;3;4;0;0;0;0;0;0;0;1;0;0;30;;30
06224;4;3;2;0;0;0;0;0;0;1;0;0;0;30;;30
06225;1;3;5;0;0;0;0;0;0;1;0;0;0;30;;30
06241;1;1;3;1;0;0;0;0;0;0;0;0;0;50;;50
06241;1;3;3;0;0;0;0;0;0;1;0;0;0;30;;30
06255;4;2;1;0;0;0;0;0;0;0;0;0;0;9;;9
06256;5;3;2;0;0;0;0;0;0;0;1;0;0;25;;25
06258;1;3;6;0;0;0;0;0;0;1;0;0;0;70;;70
06258;1;9;1;0;0;0;1;0;0;0;0;0;0;15;;15
06260;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;15
06260;1;3;20;0;0;0;0;0;0;0;0;0;1;30;;30
06260;1;9;4;0;0;0;0;0;0;0;1;0;0;80;;80
06263;3;1;2;0;0;0;1;0;0;0;0;0;0;30;;30
06263;3;3;99;0;0;0;0;0;0;0;0;0;0;50;;50
06263;3;5;1;0;0;0;1;0;0;0;0;0;0;15;;15
06263;3;7;5;0;0;0;1;0;0;0;0;0;0;300;;300
06263;3;9;99;0;0;0;0;0;0;0;0;0;0;100;;100
06265;6;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
06278;5;3;7;0;0;0;0;0;0;1;1;0;0;130;;130
06286;4;3;7;0;0;1;0;0;0;0;1;0;0;120;;120
06297;5;1;3;0;0;0;1;0;0;0;0;0;0;20;;20
06297;5;5;1;0;0;0;1;0;0;0;0;0;0;20;;20
06297;5;7;1;0;0;0;1;0;0;0;0;0;0;50;;50
06307;4;3;5;0;0;0;0;0;0;1;0;0;0;40;;40
06315;6;3;4;0;0;0;0;0;0;0;1;0;0;80;;80
06318;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;27
06318;2;5;1;0;0;1;0;0;0;0;0;0;0;15;;15
06318;2;7;1;0;0;1;0;0;0;0;0;0;0;12;;12
06318;2;9;10;0;0;1;0;0;0;0;0;0;0;400;;400
06322;5;3;5;0;0;0;0;0;0;0;0;1;0;10;;10
06336;4;1;1;0;0;0;1;0;0;0;0;0;0;15;;15
06336;4;3;2;0;0;1;0;0;0;0;0;0;0;17;;17
06336;4;9;5;0;0;0;1;0;0;1;0;0;0;87;;87
06339;3;3;4;0;0;0;1;0;0;1;0;0;0;80;;80
06351;4;1;1;0;0;0;1;0;0;0;0;0;0;17;;17
06353;3;1;2;0;0;0;0;0;0;1;0;0;0;30;;30
06353;3;3;1;0;0;0;0;0;0;1;0;0;0;15;;15
06353;3;7;1;0;0;0;0;0;0;1;0;0;0;45;;45
06353;3;9;8;0;0;0;0;0;0;1;0;0;0;300;;300
06355;1;3;4;0;0;0;0;0;0;0;1;0;0;999999;;40
06360;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;7
06362;4;9;2;0;0;0;1;0;0;0;0;0;0;40;;40
06364;2;3;3;0;0;0;0;0;0;1;0;0;0;40;;40
06374;6;9;2;0;0;0;0;0;0;1;0;0;0;420;;42
06376;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;17
06376;4;5;5;0;0;0;1;0;0;0;0;0;0;55;;55
06396;6;9;99;0;0;0;0;0;0;0;0;0;0;50;;50
06404;2;3;6;0;0;0;0;0;0;0;0;1;0;50;;50
06409;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;30
06413;5;1;1;1;0;0;0;0;0;0;0;0;0;40;;40
06413;5;3;4;0;0;1;0;0;0;0;0;0;0;80;;80
06416;4;3;2;0;0;1;0;0;0;0;0;0;0;26;;26
06428;1;1;2;0;0;0;1;0;0;0;0;0;0;28;;28
06428;1;3;5;0;0;0;0;0;0;0;1;0;0;35;;35
06436;5;3;10;0;0;0;0;0;0;0;0;0;1;10;;10
06439;4;3;3;0;0;0;0;0;0;1;0;0;0;2;;2
06439;4;9;4;0;0;0;0;0;0;1;0;0;0;100;;100
06444;5;7;99;0;0;0;0;0;0;0;0;0;0;999999;;9
06451;2;3;1;0;0;0;0;0;0;0;1;0;0;45;0;45
06465;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;22
06465;1;9;2;0;0;1;0;0;0;0;0;0;0;125;;125
06466;3;7;1;0;0;0;0;0;0;1;0;1;0;45;;45
06467;5;3;1;0;0;0;0;0;0;0;1;0;0;19;;19
06480;1;1;1;0;0;0;0;0;0;0;0;0;1;5;;5
06480;1;2;3;0;0;0;0;0;0;0;0;0;0;3;;3
06480;1;3;4;0;0;0;0;0;0;0;1;0;0;96;;96
06484;2;1;1;0;0;1;0;0;0;0;0;0;0;20;;20
06484;2;3;2;0;0;0;0;0;0;0;1;0;0;30;;30
06489;4;7;1;0;0;0;1;0;0;0;0;0;0;200;;200
06490;2;3;1;0;0;0;1;0;0;0;0;0;0;5;;5
06494;5;7;1;0;0;0;1;0;0;0;0;0;0;40;;40
06494;5;9;99;0;0;0;0;0;0;0;0;0;0;100;;100
06497;5;7;1;0;0;0;0;0;0;0;0;1;0;45;;45
06501;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;70
06502;3;3;4;0;0;0;1;0;0;1;0;0;0;47;;47
06512;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;11
06512;6;9;5;0;0;0;0;0;0;0;1;0;0;50;;50
06523;5;3;3;0;0;0;0;0;0;1;0;0;0;35;;35
06523;5;7;1;0;0;0;0;0;0;1;0;0;0;35;;35
06523;5;7;1;0;0;0;0;0;0;1;0;0;0;35;;25
06525;4;1;1;0;0;1;0;0;0;0;0;0;0;15;;15
06526;2;3;6;0;0;0;0;0;0;1;1;0;0;60;;60
06526;2;5;5;0;0;0;0;0;0;1;0;0;0;20;;20
06544;4;3;2;0;0;0;0;0;0;0;0;0;1;40;;40
06547;3;7;2;0;0;0;0;0;0;0;1;0;0;140;;140
06547;3;9;2;0;0;0;0;0;0;0;1;0;0;250;;250
06550;3;9;99;0;0;0;0;0;0;0;0;0;0;180;;180
06551;2;9;2;0;0;0;0;0;0;0;0;1;0;35;;35
06553;2;3;3;0;0;0;0;0;0;1;0;0;0;45;;45
06553;2;7;2;0;0;1;0;0;0;0;0;0;0;50;;50
06555;2;3;2;0;0;0;1;0;0;0;0;0;0;25;;25
06555;2;9;6;0;0;0;1;0;0;1;0;0;0;100;;100
06558;6;3;3;0;0;0;0;0;0;1;1;0;0;60;;60
06563;2;1;1;0;0;0;1;0;0;0;0;0;0;12;;12
06573;4;3;1;0;0;0;1;0;0;0;0;0;0;17;;17
06578;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;10
06579;2;1;99;0;0;0;0;0;0;0;0;0;0;999999;;15
06579;2;3;99;0;0;0;0;0;0;0;0;0;0;999999;;20
06581;4;1;3;0;0;1;0;0;0;0;0;0;0;25;;25
06581;4;5;1;0;0;1;0;0;0;0;0;0;0;16;;16
06588;1;3;10;0;0;0;0;0;0;0;1;0;0;80;;80
06588;1;5;1;0;0;0;1;0;0;0;0;0;0;25;;25
06591;1;5;5;0;0;0;0;0;0;1;0;0;0;30;;30
06594;1;3;6;0;0;0;1;0;0;0;0;0;0;70;;70
06596;6;3;1;0;0;0;0;0;0;1;0;0;0;14;;14
06598;1;3;10;0;0;1;0;0;0;1;0;0;0;100;;100
06600;3;3;4;0;0;0;0;0;0;0;0;1;0;20;;20
06600;3;5;2;0;0;0;1;0;0;0;0;0;0;11;;11
06600;3;9;4;0;0;0;0;0;0;0;1;0;0;90;;90
06617;2;3;1;0;0;0;0;0;0;0;1;0;0;17;;17
06619;2;3;4;0;0;0;0;0;0;0;1;0;0;60;;60
06624;1;7;2;0;0;0;1;0;0;0;0;0;0;120;;120
06625;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;20
06636;2;3;30;0;0;0;0;0;0;0;0;1;0;30;;30
06637;3;7;2;0;0;0;1;0;0;0;0;0;0;140;;140
06638;4;1;6;0;0;1;0;0;0;0;0;0;0;90;;90
06638;4;3;12;0;0;0;0;0;0;0;1;0;0;120;;120
06639;3;3;5;0;0;0;1;0;0;0;0;0;0;75;;75
06639;3;5;5;0;0;0;1;0;0;0;0;0;0;50;;50
06639;3;9;6;0;0;0;1;0;0;0;0;0;0;250;;250
06645;1;7;99;0;0;0;0;0;0;0;0;0;0;999999;;23
06648;2;3;6;0;0;0;1;0;0;0;0;0;0;50;;50
06648;2;7;2;0;0;0;0;0;0;0;1;0;0;120;;120
06668;4;5;1;0;0;1;0;0;0;0;0;0;0;19;;19
06672;2;3;4;0;1;0;0;0;0;0;0;0;0;32;;32
06678;1;3;2;0;0;0;0;0;0;1;0;0;0;34;;34
06688;6;3;99;0;0;0;0;0;0;0;0;0;0;999999;;20
06688;6;9;99;0;0;0;0;0;0;0;0;0;0;999999;;50
06695;4;2;2;0;0;0;0;0;0;0;0;0;0;15;;15
06696;1;3;2;0;0;1;0;0;0;0;0;0;0;17;;17
06700;4;3;3;0;0;1;0;0;0;0;1;0;0;50;;50
06701;3;3;3;0;0;1;0;0;0;0;0;0;0;70;;70
06703;5;3;2;0;0;0;0;0;0;0;1;0;0;46;;46
06705;6;3;1;0;0;0;1;0;0;0;0;0;0;12;;12
06712;5;1;2;0;0;1;0;0;0;0;0;0;0;16;;16
06712;5;2;2;0;0;0;0;0;0;0;0;0;0;20;;20
06712;5;3;8;0;0;0;0;0;0;0;1;0;0;70;;70
06712;5;9;2;0;0;0;0;0;0;1;0;0;0;100;;100
06714;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;30
06716;4;3;2;0;0;0;0;0;0;0;1;0;0;34;;34
06720;1;3;3;0;0;0;0;0;0;0;1;0;0;70;;70
06725;6;3;2;0;0;0;1;0;0;0;0;0;0;16;;16
06737;4;1;3;0;0;0;0;0;0;0;0;1;0;18;;18
06737;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;50
06741;4;1;6;0;0;1;0;0;0;1;0;0;0;150;;150
06741;4;2;1;0;0;0;0;0;0;0;0;0;0;10;;10
06741;4;3;2;0;0;0;0;0;0;0;1;0;0;12;;12
06741;4;7;2;0;0;1;0;0;0;0;1;0;0;100;;100
06741;4;7;2;0;0;1;0;0;0;0;1;0;0;100;;50
06757;3;5;10;0;0;0;1;0;0;0;0;0;0;150;;150
06760;2;9;1;0;0;0;0;0;0;1;0;0;0;27;;27
06762;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;100
06763;1;3;1;0;0;0;1;0;0;0;0;0;0;10;;10
06763;1;7;1;0;0;0;1;0;0;0;0;0;0;59;;59
06764;1;3;4;0;0;0;0;0;0;0;1;0;0;60;;60
06764;1;5;2;0;0;0;1;0;0;0;0;0;0;30;;30
06767;2;2;99;0;0;0;0;0;0;0;0;0;0;999999;;11
06767;2;3;1;0;0;1;0;0;0;0;0;0;0;4;;4
06768;4;1;1;0;0;0;1;0;0;0;0;0;0;20;;20
06768;4;5;1;0;0;0;1;0;0;0;0;0;0;25;;25
