IDENT_MEN;VAG;NBVEHIC;MARQUE;CARBU1;CARBU2;CARBU3;CARBU4;CARBU5;Anvoi;EXPVOI1;EXPVOI2;EXPVOI3;EXPVOI4;Provoi;Protrav;Km_Auto;Repar_auto;Fraisvoi;Persvoi;Quivoi;Apvoi;Gravoi;Recvoi;Moisvoi;Lieuvoi;Acqvoi;Crevoi;Empvoi;Apervoi;Mcrevoi;Ancvoi;Repvoi;Privoi;MARQUE_D;NUMVEHIC;FRAISVOI_D;REPAR_AUTO_D;MCREVOI_D;PRIVOI_D;REPVOI_D
00140;6;1;CLIO;1;0;0;0;0;2017;1;0;1;0;;999;99999;0;0;1;1;3;;2017;6;2;1;1;14500;0;0;1;3000;17500;RENAULT CLIO;1;;;;17500;3000
00141;3;2;CITROEN;0;1;0;0;0;2008;0;0;1;0;;;;0;0;1;2;3;;2014;;;;;;;;;;;CITROEN - NON SPECIFIE;1;;;;;
00141;3;2;RENAULT;0;1;0;0;0;2009;1;0;1;0;;80;100;0;0;1;1;3;;2012;;;;;;;;;;;RENAULT - NON SPECIFIE;2;;;;;
00142;2;2;PEUGEOT;1;0;0;0;0;2005;0;0;1;0;;;;0;120;1;1;3;;2005;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;120;;;;
00142;2;2;TWINGO;1;0;0;0;0;1996;0;0;1;0;;;;0;330;1;2;3;;2003;;;;;;;;;;;RENAULT TWINGO;2;330;;;;
00143;5;2;PEUGEOT 3008;0;1;0;0;0;2011;1;0;1;0;;50;50;0;0;1;2;3;;2014;;;;;;;;;;;PEUGEOT 3008;1;;;;;
00143;5;2;SMART;1;0;0;0;0;2011;1;0;1;0;;50;50;0;0;1;2;3;;2014;;;;;;;;;;;SMART;2;;;;;
00144;4;1;RENAULT CLIO;0;1;0;0;0;2007;1;0;1;0;;50;400;0;0;1;1;3;;2015;;;;;;;;;;;RENAULT CLIO;1;;;;;
00146;4;1;CLIO RENAULT;0;1;0;0;0;2003;1;0;1;0;;0;60;0;0;1;1;3;;2010;;;;;;;;;;;RENAULT CLIO;1;;;;;
00147;1;2;206 PEUGEOT;0;1;0;0;0;2006;0;1;1;0;0;;;450;100;1;2;3;;2007;;;;;;;;;;;PEUGEOT 206;1;100;450;;;
00147;1;2;SAXO;1;0;0;0;0;2000;0;0;1;0;;;;0;0;1;1;3;;2000;;;;;;;;;;;CITROEN SAXO;2;;;;;
00149;3;2;NISSAN MICRA;1;0;0;0;0;2015;1;0;1;0;;90;99999;300;0;1;2;3;;2015;;;;;;;;;;;NISSAN MICRA;1;;300;;;
00149;3;2;NISSAN X TRAIL;1;0;0;0;0;2007;0;1;1;0;0;;;290;400;1;1;3;;2007;;;;;;;;;;;NISSAN X-TRAIL;2;400;290;;;
00150;6;1;NISSAN;0;1;0;0;0;2014;0;0;1;0;;;;1500;180;1;1;3;;2016;8;2;2;3;;;;5;;15000;NISSAN - NON SPECIFIE;1;180;1500;;15000;
00151;1;1;406 PEUGEOT;0;1;0;0;0;2003;1;1;1;0;1;0;200;0;0;1;2;3;;2009;;;;;;;;;;;PEUGEOT 406;1;;;;;
00152;6;2;FORD BMAX;1;0;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;FORD;1;;;;;
00152;6;2;PARTENER PEUGEOT;1;0;0;0;0;1999;0;0;1;0;;;;0;0;1;2;3;;1999;;;;;;;;;;;PEUGEOT PARTNER;2;;;;;
00153;1;1;PEUGEOT 206;0;1;0;0;0;2003;1;0;1;0;;100;99999;0;0;1;1;3;;2011;;;;;;;;;;;PEUGEOT 206;1;;;;;
00154;6;2;MODUS;0;1;0;0;0;2011;1;0;1;0;;70;600;0;120;1;2;3;;2017;7;5;2;3;;;;5;;6500;RENAULT MODUS;1;120;;;6500;
00154;6;2;SYMBOL;1;0;0;0;0;2007;1;0;1;0;;0;0;0;90;1;1;3;;2016;7;;;;;;;;;;RENAULT SYMBOL;2;90;;;;
00155;1;3;CACTUS C4;1;0;0;0;0;2015;1;0;1;0;;0;310;0;0;1;1;3;;2015;6;;;;;;;;;;CITROEN C4;1;;;;;
00155;1;3;PEUGEOT 307;0;1;0;0;0;2006;1;0;1;0;;0;0;0;0;1;2;3;;2012;;;;;;;;;;;PEUGEOT 307;2;;;;;
00155;1;3;PORCHE CAYENNE;1;0;0;0;0;2010;1;0;1;0;;70;100;500;0;1;2;3;;2012;;;;;;;;;;;PORSCHE;3;;500;;;
00156;3;1;CITROEN C5;0;1;0;0;0;2003;0;0;1;0;;;;0;0;1;1;3;;2010;;;;;;;;;;;CITROEN C5;1;;;;;
00157;5;1;FIAT;1;0;0;0;0;2000;1;1;1;0;80;80;500;0;0;1;1;3;;2000;;;;;;;;;;;FIAT - NON SPECIFIE;1;;;;;
00158;1;1;PARTNER;0;1;0;0;0;2000;0;0;0;1;;;;0;0;1;1;3;;2000;;;;;;;;;;;PEUGEOT PARTNER;1;;;;;
00160;5;4;AIRCROSS;0;1;0;0;0;2015;1;1;1;0;60;10;534;0;0;1;1;3;;2015;;;;;;;;;;;CITROEN;1;;;;;
00160;5;4;DS3;0;1;0;0;0;2011;0;0;1;0;;;;0;0;1;4;3;;2011;;;;;;;;;;;CITROEN DS3;2;;;;;
00160;5;4;DS3;0;1;0;0;0;2012;0;0;1;0;;;;0;0;1;3;3;;2013;;;;;;;;;;;CITROEN DS3;3;;;;;
00160;5;4;FORD RANGER;0;1;0;0;0;2014;1;0;1;0;;45;110;0;0;1;2;3;;2014;;;;;;;;;;;FORD 4X4;4;;;;;
00161;3;1;RENAULT;0;1;0;0;0;2016;0;0;1;0;;;;0;200;1;1;3;;2016;7;2;1;1;20000;600;4536;2;13000;15000;RENAULT - NON SPECIFIE;1;200;;4536;15000;13000
00162;4;1;LAND ROVER;0;1;0;0;0;1999;0;0;1;0;;;;957;0;1;1;2;2;;;;;;;;;;;;LANDROVER 4X4;1;;957;;;
00163;6;1;DS3;0;1;0;0;0;2013;1;0;1;0;;25;220;800;0;1;1;3;;2013;;;;;;;;;;;CITROEN DS3;1;;800;;;
00165;3;1;TOYOTA 4X4;0;1;0;0;0;2015;0;0;1;0;;;;0;292;1;1;3;;2015;;;;;;;;;;;TOYOTA 4X4;1;292;;;;
00167;4;1;CITROEN C3;1;0;0;0;0;2011;1;0;1;0;;90;23;0;0;1;1;3;;2011;;;;;;;;;;;CITROEN C3;1;;;;;
00168;1;1;ALFA ROMEO;0;1;0;0;0;2002;1;0;1;0;;80;200;0;0;1;1;3;;2010;;;;;;;;;;;ALFA ROMEO - NON SPECIFIE;1;;;;;
00169;3;2;MINI AUSTIN;1;0;0;0;0;2006;0;0;1;0;;;;0;0;1;2;3;;2010;;;;;;;;;;;MINI COOPER;1;;;;;
00169;3;2;TWINGO;1;0;0;0;0;2004;0;0;1;0;;;;400;300;1;3;3;;2009;;;;;;;;;;;RENAULT TWINGO;2;300;400;;;
00170;3;1;BMW;0;1;0;0;0;2014;0;1;0;0;80;;;0;1200;1;1;1;;2014;;;;;;;;;;;BMW - NON SPECIFIE;1;1200;;;;
00171;4;2;BMW;1;0;0;0;0;2014;1;1;1;0;0;100;48;0;380;1;1;1;;2015;;;;;;;;;;;BMW - NON SPECIFIE;1;380;;;;
00171;4;2;RENAULT;1;0;0;0;0;2001;1;1;0;0;0;100;100;0;80;1;2;3;;2013;;;;;;;;;;;RENAULT - NON SPECIFIE;2;80;;;;
00172;1;2;C4;1;0;0;0;0;2012;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;CITROEN C4;1;;;;;
00172;1;2;PEUGEOT 206;1;0;0;0;0;2009;0;0;1;0;;;;0;0;1;2;3;;2009;;;;;;;;;;;PEUGEOT 206;2;;;;;
00174;2;1;C3;1;0;0;0;0;2015;1;0;1;0;;999;3;0;0;1;1;3;;2015;11;;;;;;;;;;CITROEN C3;1;;;;;
00175;3;2;CITROEN PICASSO;0;1;0;0;0;2003;0;0;1;0;;;;0;0;1;2;3;;2006;;;;;;;;;;;CITROEN PICASSO;1;;;;;
00175;3;2;PEUGEOT 206;0;1;0;0;0;2003;0;0;1;0;;;;0;0;1;3;3;;2013;;;;;;;;;;;PEUGEOT 206;2;;;;;
00176;1;1;POLO;1;0;0;0;0;2000;0;0;1;0;;;;0;0;1;1;3;;2000;;;;;;;;;;;VOLKSWAGEN POLO;1;;;;;
00177;5;3;3008;0;1;0;0;0;2012;1;0;0;0;;70;250;0;0;1;1;3;;2017;4;2;2;1;11990;0;435;3;0;11990;PEUGEOT 3008;1;;;435;11990;0
00177;5;3;406 PEUGEOT;0;1;0;0;0;2001;1;0;0;0;;90;400;802;360;1;2;3;;2005;;;;;;;;;;;PEUGEOT 406;2;360;802;;;
00177;5;3;CLIO;1;0;0;0;0;1995;0;0;1;0;;;;0;0;3;;3;;2016;12;3;2;3;;;;5;;200;RENAULT CLIO;3;;;;200;
00178;5;2;VOLSWAGEN GOLF;1;0;0;0;0;1998;1;0;1;0;;90;30;0;200;1;3;3;;2012;;;;;;;;;;;VOLKSWAGEN GOLF;1;200;;;;
00178;5;2;VOLSWAGEN POLO;0;1;0;0;0;2008;1;0;1;0;;90;50;0;600;1;2;3;;2008;;;;;;;;;;;VOLKSWAGEN POLO;2;600;;;;
00179;6;1;TOYOTA RAV4;0;1;0;0;0;2003;0;0;1;0;;;;0;122;1;1;3;;2003;;;;;;;;;;;TOYOTA RAV10;1;122;;;;
00180;5;1;CITROEN XARA PICASSO;1;0;0;0;0;2001;0;0;1;0;;;;400;50;1;1;3;;2002;;;;;;;;;;;CITROEN XSARA;1;50;400;;;
00181;3;2;PEUGEOT 206;1;0;0;0;0;2006;1;0;1;0;;70;450;0;0;1;1;3;;2013;;;;;;;;;;;PEUGEOT 206;1;;;;;
00181;3;2;PEUGEOT 607;0;1;0;0;0;2007;1;0;1;0;;70;200;0;400;1;2;3;;2013;;;;;;;;;;;PEUGEOT 607;2;400;;;;
00182;1;1;206;1;0;0;0;0;2003;0;0;1;0;;;;0;0;1;1;3;;2003;;;;;;;;;;;PEUGEOT 206;1;;;;;
00184;1;2;MICRA NISSAN;1;0;0;0;0;2011;1;1;1;0;0;0;70;0;0;1;1;3;;2011;;;;;;;;;;;NISSAN MICRA;1;;;;;
00184;1;2;RENAULT CAPTURE;0;1;0;0;0;2016;1;1;1;0;80;20;1070;0;250;1;2;1;;2016;5;2;1;3;;0;600;1;0;999999;RENAULT CAPTUR;2;250;;600;21000;0
00185;4;2;LAGUNA;0;1;0;0;0;2002;0;0;1;0;;;;0;0;1;1;3;;2002;;;;;;;;;;;RENAULT LAGUNA;1;;;;;
00185;4;2;PEUGEOT 3008;0;1;0;0;0;2011;1;0;1;0;;80;250;0;0;1;2;3;;2011;;;;;;;;;;;PEUGEOT 3008;2;;;;;
00186;6;1;RENAULT CLIO;1;0;0;0;0;2015;1;1;1;0;10;30;100;0;0;3;;3;;2015;;;;;;;;;;;RENAULT CLIO;1;;;;;
00187;4;2;FORD CMAX;0;1;0;0;0;2005;1;0;1;0;;0;150;0;0;1;1;3;;2007;;;;;;;;;;;FORD C-MAX;1;;;;;
00187;4;2;OPEL ASTRA;0;1;0;0;0;2013;1;1;1;0;0;33;152;0;0;1;2;3;;2015;;;;;;;;;;;OPEL ASTRA;2;;;;;
00188;1;2;CITROEN C4;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;2;1;;2016;10;2;1;1;17400;17400;326;5;0;17400;CITROEN C4;1;;;326;17400;0
00188;1;2;GOLF;1;0;0;0;0;2004;0;0;1;0;;;;800;400;1;1;4;;;;;;;;;;;;;VOLKSWAGEN GOLF;2;400;800;;;
00190;4;2;PAJERO MITSHUBICHI;0;1;0;0;0;1994;0;0;1;0;;;;1700;500;1;1;3;;1994;;;;;;;;;;;MITSUBISHI PAJERO 4X4;1;500;1700;;;
00190;4;2;YUNDAI TUSCON;0;1;0;0;0;2007;0;0;1;0;;;;600;280;1;2;3;;2007;;;;;;;;;;;HYUNDAI TUCSON 4X4;2;280;600;;;
00191;6;1;RENAULT TWINGO;1;0;0;0;0;2000;1;0;1;0;;50;50;800;700;1;1;3;;2011;;;;;;;;;;;RENAULT TWINGO;1;700;800;;;
00192;6;2;SEAT;1;0;0;0;0;2015;0;0;1;0;;;;0;120;1;1;3;;2015;;;;;;;;;;;SEAT - NON SPECIFIE;1;120;;;;
00192;6;2;SEAT IBIZA;1;0;0;0;0;2016;1;0;1;0;;0;100;0;0;1;2;3;;2016;2;;;;;;;;;;SEAT IBIZA;2;;;;;
00193;4;2;NISSAN FORTRIDER;0;1;0;0;0;2010;0;0;1;0;;;;0;0;1;1;3;;2013;;;;;;;;;;;NISSAN;1;;;;;
00193;4;2;PEUGEOT 208;0;1;0;0;0;2012;1;0;0;0;;100;180;0;0;1;2;3;;2013;;;;;;;;;;;PEUGEOT 208;2;;;;;
00194;2;1;PEUGEOT 2008;1;0;0;0;0;2010;1;0;0;0;;999;99999;0;0;1;2;3;;2014;;;;;;;;;;;PEUGEOT 2008;1;;;;;
00195;6;1;PEUGEOT 306;0;1;0;0;0;1999;1;0;1;0;;5;50;0;100;1;1;3;;2004;;;;;;;;;;;PEUGEOT 306;1;100;;;;
00196;1;1;FORD FOCUS;0;1;0;0;0;2005;1;0;1;0;;80;309;0;0;1;1;3;;2011;;;;;;;;;;;FORD FOCUS;1;;;;;
00197;5;2;CITROEN XANTIA;0;1;0;0;0;1997;0;0;1;0;;;;0;0;1;1;3;;1997;;;;;;;;;;;CITROEN XANTIA;1;;;;;
00197;5;2;RENAULT LAGUNA;0;1;0;0;0;1997;0;0;1;0;;;;0;0;1;1;3;;1997;;;;;;;;;;;RENAULT LAGUNA;2;;;;;
00199;3;3;ALFA ROMEO;0;1;0;0;0;2001;1;0;1;0;;999;99999;0;0;1;3;3;;2010;;;;;;;;;;;ALFA ROMEO - NON SPECIFIE;1;;;;;
00199;3;3;CLIO;1;0;0;0;0;2012;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;RENAULT CLIO;2;;;;;
00199;3;3;SUZUKI;1;0;0;0;0;2004;0;0;1;0;;;;0;0;1;2;3;;2009;;;;;;;;;;;SUZUKI - NON SPECIFIE;3;;;;;
00200;6;1;RENAULT CLIO;0;1;0;0;0;2000;1;0;1;0;;0;3;120;50;1;1;3;;2007;;;;;;;;;;;RENAULT CLIO;1;50;120;;;
00201;4;1;CITROEN C;0;1;0;0;0;2014;0;0;1;0;;;;0;180;1;1;3;;2015;;;;;;;;;;;CITROEN;1;180;;;;
00202;2;2;107;1;0;0;0;0;2009;0;0;1;0;;;;0;0;1;2;3;;2016;7;3;2;3;;;;5;;3900;PEUGEOT 107;1;;;;3900;
00202;2;2;307;0;1;0;0;0;2003;0;0;1;0;;;;400;200;1;1;3;;2011;;;;;;;;;;;PEUGEOT 307;2;200;400;;;
00204;3;1;SUZUKI;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;1;3;;2016;3;2;1;3;0;6000;;1;1500;7500;SUZUKI - NON SPECIFIE;1;;;;7500;1500
00205;3;2;CITROEN;1;0;0;0;0;2008;0;0;1;0;;;;205;74;1;2;3;;2008;;;;;;;;;;;CITROEN - NON SPECIFIE;1;74;205;;;
00205;3;2;OPEL;0;1;0;0;0;2011;1;1;1;0;90;10;620;288;272;1;2;3;;2011;;;;;;;;;;;OPEL - NON SPECIFIE;2;272;288;;;
00207;6;1;CITROEN BERLINGOT;1;0;0;0;0;2005;0;0;1;0;;;;0;0;1;1;3;;2015;;;;;;;;;;;CITROEN BERLINGO;1;;;;;
00208;6;1;CITROEN C2;1;0;0;0;0;2003;0;0;1;0;;;;0;0;1;2;3;;2004;;;;;;;;;;;CITROEN C2;1;;;;;
00211;6;1;CITROEN C5;0;1;0;0;0;2016;0;0;1;0;;;;0;200;1;1;3;;2016;4;;;;;;;;;;CITROEN C5;1;200;;;;
00212;1;2;DACIA SANDERO;1;0;0;0;0;2014;0;0;1;0;;;;0;314;1;1;3;;2014;;;;;;;;;;;DACIA SANDERO;1;314;;;;
00212;1;2;RENAULT TWINGO;1;0;0;0;0;2012;1;0;1;0;;0;145;400;0;1;2;3;;2012;;;;;;;;;;;RENAULT TWINGO;2;;400;;;
00213;1;3;CITROËN C2;0;1;0;0;0;2007;1;0;1;0;;50;100;0;0;1;3;3;;2014;;;;;;;;;;;CITROEN C2;1;;;;;
00213;1;3;PEUGEOT 207;0;1;0;0;0;2007;0;0;1;0;;;;0;0;1;1;4;;;;;;;;;;;;;PEUGEOT 207;2;;;;;
00213;1;3;PEUGEOT 3008;0;1;0;0;0;2013;1;0;1;0;;80;400;0;0;1;2;3;;2016;7;2;2;3;0;4500;;1;5000;9500;PEUGEOT 3008;3;;;;9500;5000
00214;2;1;206;0;1;0;0;0;2005;0;0;1;0;;;;7000;300;1;1;3;;2014;;;;;;;;;;;PEUGEOT 206;1;300;7000;;;
00217;6;2;IBIZA;1;0;0;0;0;2007;1;0;1;0;;999;99999;0;0;1;1;3;;2014;;;;;;;;;;;SEAT IBIZA;1;;;;;
00217;6;2;MEGANE;0;1;0;0;0;2009;1;0;1;0;;999;99999;0;0;1;2;4;;;;;;;;;;;;;RENAULT MEGANE;2;;;;;
00220;6;1;CITROEN ZX;0;1;0;0;0;1994;0;0;1;0;;;;350;0;1;1;3;;1994;;;;;;;;;;;CITROEN ZX;1;;350;;;
00221;1;1;RENAULT CLIO;1;0;0;0;0;1996;1;0;1;0;;100;200;0;70;1;1;4;;;;;;;;;;;;;RENAULT CLIO;1;70;;;;
00223;1;2;HYUNDAI X20;0;1;0;0;0;2011;1;1;1;0;52;45;350;1074;0;1;1;3;;2011;;;;;;;;;;;HYUNDAI;1;;1074;;;
00223;1;2;PEUGEOT 206 BREAK;0;1;0;0;0;2006;1;0;1;0;;30;70;0;0;1;2;3;;2014;;;;;;;;;;;PEUGEOT 206;2;;;;;
00224;1;1;PEUGEOT 1007;0;1;0;0;0;2008;0;1;1;0;95;;;204;28;1;1;3;;2015;6;;;;;;;;;;PEUGEOT 1007;1;28;204;;;
00225;1;1;CITROEN BERLINGO;0;1;0;0;0;2003;1;0;1;0;;70;140;0;0;1;2;4;;;;;;;;;;;;;CITROEN BERLINGO;1;;;;;
00226;5;1;BERLINGO;0;1;0;0;0;2002;0;0;1;0;;;;0;300;1;1;3;;2010;;;;;;;;;;;CITROEN BERLINGO;1;300;;;;
00227;5;1;HYUNDAY;0;1;0;0;0;2005;0;1;0;0;90;;;300;160;1;1;3;;2014;;;;;;;;;;;HYUNDAI - NON SPECIFIE;1;160;300;;;
00228;5;1;PEUGEOT 508;0;1;0;0;0;2013;0;0;1;0;;;;380;0;1;1;3;;2014;;;;;;;;;;;PEUGEOT 508;1;;380;;;
00230;4;1;307;0;1;0;0;0;2006;1;0;1;0;;50;99999;999999;999999;3;;3;;2017;4;;;;;;;;;;PEUGEOT 307;1;20;115;;;
00231;1;2;FIAT DOBLO;0;1;0;0;0;2009;1;0;1;0;;90;110;0;0;1;2;3;;2009;;;;;;;;;;;FIAT DOBLO;1;;;;;
00231;1;2;RENAULT CLIO;1;0;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT CLIO;2;;;;;
00232;1;2;CLIO;0;1;0;0;0;2009;0;0;1;0;;;;0;0;1;1;3;;2009;;;;;;;;;;;RENAULT CLIO;1;;;;;
00232;1;2;MEGANE;0;1;0;0;0;2011;0;0;1;0;;;;0;45;1;2;3;;2011;;;;;;;;;;;RENAULT MEGANE;2;45;;;;
00233;1;2;BERLINGO MULTISPACE;0;1;0;0;0;2010;0;0;1;0;;;;0;280;1;1;3;;2010;;;;;;;;;;;CITROEN BERLINGO;1;280;;;;
00233;1;2;DACIA SANDERO;0;1;0;0;0;2014;1;0;1;0;;90;540;85;170;1;3;3;;2014;;;;;;;;;;;DACIA SANDERO;2;170;85;;;
00235;2;2;CITROENE C3;0;1;0;0;0;2012;1;0;1;0;;70;103;0;0;1;1;3;;2014;;;;;;;;;;;CITROEN C3;1;;;;;
00235;2;2;PEUGEOT 3008;0;1;0;0;0;2014;1;0;1;0;;70;70;0;0;1;2;3;;2015;4;;;;;;;;;;PEUGEOT 3008;2;;;;;
00236;5;2;CITROEN DS 5;0;1;0;0;0;2014;0;0;1;0;;;;0;0;1;2;3;;2015;;;;;;;;;;;CITROEN DS5;1;;;;;
00236;5;2;RENAULT KANGO;1;0;0;0;0;2004;0;0;1;0;;;;0;0;1;2;3;;2009;;;;;;;;;;;RENAULT KANGOO;2;;;;;
00238;4;1;CITROEN C3;1;0;0;0;0;2013;0;0;1;0;;;;0;0;3;;3;;2015;;;;;;;;;;;CITROEN C3;1;;;;;
00239;3;2;PEUGEOT 307;0;1;0;0;0;2002;1;0;0;0;;50;400;560;0;1;3;4;;;;;;;;;;;;;PEUGEOT 307;1;;560;;;
00239;3;2;RENAULT CENIC;0;1;0;0;0;2004;0;0;1;0;;;;450;0;3;;3;;2015;;;;;;;;;;;RENAULT SCENIC;2;;450;;;
00240;3;1;PEUGEOT 206;0;1;0;0;0;2001;0;0;1;0;;;;523;0;1;1;3;;2001;;;;;;;;;;;PEUGEOT 206;1;;523;;;
00242;4;1;PEUGEOT 3008;0;1;0;0;0;2014;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;PEUGEOT 3008;1;;;;;
00243;2;2;HONDA CIVIC;0;1;0;0;0;2016;1;1;0;0;95;5;1000;0;0;1;1;2;1;;;;;;;;;;;;HONDA CIVIC;1;;;;;
00243;2;2;PEUGEOT 3008;0;1;0;0;0;2011;1;0;1;0;;10;15;0;0;3;;3;;2012;;;;;;;;;;;PEUGEOT 3008;2;;;;;
00244;1;1;CITROEN;0;1;0;0;0;2009;1;1;1;0;5;90;330;900;0;1;1;3;;2009;;;;;;;;;;;CITROEN - NON SPECIFIE;1;;900;;;
00248;3;1;CITROEN C4;0;1;0;0;0;2006;1;0;1;0;;50;60;0;0;3;;3;;2010;;;;;;;;;;;CITROEN C4;1;;;;;
00249;6;2;IDIX;1;0;0;0;0;2009;0;0;1;0;;;;0;0;1;3;3;;2009;;;;;;;;;;;??;1;;;;;
00249;6;2;PEUGEOT 208;0;1;0;0;0;2016;0;0;1;0;;;;0;0;1;1;3;;2016;1;;;;;;;;;;PEUGEOT 208;2;;;;;
00250;4;1;PEUGEOT;1;0;0;0;0;2000;0;0;0;1;;;;0;0;1;1;3;;2000;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;;;;;
00255;4;1;VOLKSWAGEN;0;1;0;0;0;2008;0;0;1;0;;;;0;170;1;1;3;;2015;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;1;170;;;;
00256;2;2;OPEL ASTRA;1;0;0;0;0;2016;1;0;1;0;;80;180;0;0;1;2;3;;2016;4;2;1;1;22000;0;2730;2;1800;19500;OPEL ASTRA;1;;;2730;19500;1800
00256;2;2;PEUGEOT 108;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;1;3;;2016;10;2;1;1;11300;0;207;2;1000;11300;PEUGEOT 108;2;;;207;11300;1000
00257;5;1;RENAULT SCENIC;0;1;0;0;0;2015;1;0;1;0;;50;110;0;0;1;1;3;;2015;;;;;;;;;;;RENAULT SCENIC;1;;;;;
00258;1;1;VOLKSWAGEN;1;0;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2013;;;;;;;;;;;VOLKSWAGEN - NON SPECIFIE;1;;;;;
00259;1;1;RENAULT SYMBOL;1;0;0;0;0;2004;0;0;1;0;;;;0;0;1;1;1;;2004;;;;;;;;;;;RENAULT SYMBOL;1;;;;;
00260;5;1;RENAULT ESPACE;0;1;0;0;0;2004;0;0;1;0;;;;0;0;1;1;3;;2004;;;;;;;;;;;RENAULT ESPACE;1;;;;;
00261;3;1;PEUGEOT;0;1;0;0;0;2012;0;0;1;0;;;;0;200;3;;3;;2014;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;200;;;;
00263;5;1;FORD FIESTA;1;0;0;0;0;2012;1;0;1;0;;5;5;0;75;3;;3;;2016;2;;;;;;;;;;FORD FIESTA;1;75;;;;
00264;4;2;206 PEUGEOT;0;1;0;0;0;2003;1;0;1;0;;90;220;0;0;1;1;3;;2009;;;;;;;;;;;PEUGEOT 206;1;;;;;
00264;4;2;CITROEN C4 PICASSO;0;1;0;0;0;2009;1;0;1;0;;90;500;0;0;1;2;3;;2016;10;3;2;3;;;;5;;6900;CITROEN PICASSO;2;;;;6900;
00265;2;2;MERCEDES CLASSE B;0;1;0;0;0;2009;1;0;1;0;;80;300;0;0;1;2;3;;2015;6;;;;;;;;;;MERCEDES CLASSE B;1;;;;;
00265;2;2;RANCH ROOVER;0;1;0;0;0;2012;0;0;1;0;;;;850;485;1;1;3;;2014;;;;;;;;;;;LAND ROVER RANGE ROVER 4X4;2;485;850;;;
00266;5;1;RENAULT CAPTUR;1;0;0;0;0;2014;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT CAPTUR;1;;;;;
00267;1;2;BERLINGOT;0;1;0;0;0;2010;1;0;1;0;;999;99999;0;0;1;2;3;;9999;;;;;;;;;;;CITROEN BERLINGO;1;;;;;
00267;1;2;FIESTA;0;1;0;0;0;2011;1;0;1;0;;90;216;0;0;1;1;3;;2012;;;;;;;;;;;FORD FIESTA;2;;;;;
00268;1;1;RENAULT LAGUNA;1;0;0;0;0;1995;0;0;1;0;;;;265;0;1;1;3;;2009;;;;;;;;;;;RENAULT LAGUNA;1;;265;;;
00270;6;2;PEUGEOT;0;1;0;0;0;2007;1;0;0;0;;0;0;0;0;1;2;3;;2010;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;;;;;
00270;6;2;VOLSKWAGEN;1;0;0;0;0;2017;1;0;1;0;;0;50;0;0;1;1;3;;2017;8;2;1;1;14000;0;300;1;8000;14000;VOLKSWAGEN - NON SPECIFIE;2;;;300;14000;8000
00271;4;2;BMW320D;0;1;0;0;0;2009;0;0;1;0;;;;0;76;1;1;3;;2009;;;;;;;;;;;BMW SERIE 3;1;76;;;;
00271;4;2;NISSAN QUAISHKAI;1;0;0;0;0;2015;0;0;1;0;;;;0;1079;1;2;1;;2015;;;;;;;;;;;NISSAN QASHQAI;2;1079;;;;
00272;6;2;CLIO;0;1;0;0;0;2006;0;0;1;0;;;;0;380;1;2;3;;2017;7;3;2;3;0;1200;;2;300;1500;RENAULT CLIO;1;380;;;1500;300
00272;6;2;KANGOO;0;1;0;0;0;2004;0;0;1;0;;;;999999;999999;1;1;3;;2007;;;;;;;;;;;RENAULT KANGOO;2;380;400;;;
00275;5;1;SUZUKI;1;0;0;0;0;2016;0;0;1;0;;;;0;0;1;1;3;;2016;11;2;1;1;999999;0;1980;3;0;16990;SUZUKI - NON SPECIFIE;1;;;1980;16990;0
00276;4;2;KANGOO;0;1;0;0;0;2004;0;0;1;0;;;;1332;0;1;1;3;;2011;;;;;;;;;;;RENAULT KANGOO;1;;1332;;;
00276;4;2;R19;0;1;0;0;0;1993;0;0;1;0;;;;988;0;1;2;3;;2012;;;;;;;;;;;RENAULT 19;2;;988;;;
00277;3;2;PEUGEOT 206;1;0;0;0;0;2006;1;0;1;0;;50;30;700;0;1;1;3;;2014;;;;;;;;;;;PEUGEOT 206;1;;700;;;
00277;3;2;RENAULT CLIO;0;1;0;0;0;2002;0;0;0;1;;;;0;0;1;1;3;;2016;12;2;2;3;;;;5;;2400;RENAULT CLIO;2;;;;2400;
00278;3;1;4 4 BMW;0;1;0;0;0;2013;0;0;1;0;;;;700;0;1;1;3;;2014;;;;;;;;;;;BMW;1;;700;;;
