IDENT_MEN;numordre;NBH1;Hodcharg;Hodaid;Hodsex;Hodan;HODLN01;HODLN02;HODLN03;HODLN04;HODLN05;HODLN06;HODLN07;HODLN08;HODLN09;HODLN10;HODLN11;HODLN12;HODLN13;HODLN14;HODLN15;HODLN16;HODLN17;HODLN18;HODLN19;HODLN20;HodFra;HodMat;Hodco;Hodenf;Hodetu;Hodocc;Hodniv;Hodtra;HodcsA;HodcsE;vag;HODRES7
13363;3;3;1;2;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;1;
13379;1;2;1;2;1;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;4;
13379;2;2;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
13384;1;1;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;5;1;6;;5;
13395;21;3;2;1;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;3;4;2;;;1;
13395;22;3;2;1;1;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;1;2;;;5;1;
13395;23;3;2;1;2;1995;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;2;;;5;1;
13405;1;2;1;2;2;1977;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;8;;;3;4;
13405;2;2;1;2;1;1980;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;4;4;
13422;1;4;1;2;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;2;;;;1;6
13422;2;4;1;2;1;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;0;;;;1;6
13422;3;4;1;2;2;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;2;;;;1;6
13422;4;4;1;2;2;2016;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;3;;;;;;;;1;6
13432;1;2;1;2;1;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
13432;2;2;1;2;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;4;
13475;21;3;2;1;1;1967;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;5;;;9;1;
13475;22;3;2;1;2;1971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;4;;;4;1;
13475;23;3;2;1;2;1976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;;;2;1;
13479;1;2;1;2;1;1984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;4;;;6;3;
13492;21;7;2;1;2;1973;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;99;1;9;99;;;;6;
13492;22;7;2;1;2;1976;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;99;1;2;99;9;;;6;
13492;23;7;2;1;1;1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;99;1;1;99;;;5;6;
13492;24;7;2;1;2;1970;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;99;1;9;99;;;;6;
13495;1;2;1;2;2;2001;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;5;
13495;2;2;1;2;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;5;2;;;5;
13496;1;2;1;2;2;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;6;7;2;;;1;7
13496;2;2;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
13499;1;1;1;2;1;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;5;;;5;6;
13508;1;2;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;5;
13524;1;3;1;2;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;3;
13528;1;2;1;2;2;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;8;1;6;;2;
13540;1;3;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
13547;1;1;1;2;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;1;
13553;1;2;1;2;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;2;
13553;2;2;1;2;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;2;
13557;1;1;1;2;2;1991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;0;2;;;3;
13581;1;2;1;2;1;1972;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;3;5;
13581;2;2;1;2;1;1977;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;5;;;5;5;
13611;1;2;1;2;2;1982;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;6;4;2;;;1;
13611;2;2;1;2;1;1979;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;5;1;5;;1;
13613;21;2;2;1;1;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;1;98;;;5;2;
13621;1;5;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
13632;1;1;1;2;2;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;3;6;
13645;21;6;2;1;1;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;99;;;6;3;7
13645;22;6;2;1;2;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;1;99;;;2;3;7
13645;23;6;2;1;2;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;1;99;;;2;3;7
13645;24;6;2;1;1;1987;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;1;99;;;6;3;7
13652;1;2;1;2;2;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;7;1;4;;1;
13652;2;2;1;2;2;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;7;;;4;1;
13664;1;2;1;2;2;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;2;;;4;
13697;1;3;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;6;0;2;;;1;6
13697;2;3;1;2;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;;;1;
13697;3;3;1;2;1;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;2;0;2;;;1;
13703;1;1;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;4;
13704;1;2;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;4;1;5;;2;
13704;2;2;1;2;1;1987;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;4;;;5;2;
13715;1;2;1;1;1;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;0;;;3;;;;6;
13715;2;2;1;1;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;2;;;;6;
13715;21;2;1;1;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;2;;;;6;
13727;1;4;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;6;
13744;1;2;1;2;2;1975;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;5;;;5;2;
13744;2;2;1;2;2;1980;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;5;;;5;2;
13758;1;2;1;2;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;6;;;5;2;
13758;2;2;1;2;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;2;
13762;1;1;1;2;1;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;5;3;
13763;1;2;1;2;2;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;2;
13763;2;2;1;2;2;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;1;5;;2;
13767;1;1;1;2;1;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;5;;;1;2;
13769;1;1;1;2;2;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;6;
13788;1;4;1;2;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;7;2;;;5;
13794;1;1;1;2;1;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;5;;;5;2;
13795;1;1;1;2;1;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;5;;;6;2;
13810;1;1;1;2;1;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;3;
13820;1;1;1;2;2;1986;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;1;7;;;4;6;
13831;1;3;1;2;2;1990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;7;;;5;6;
13831;2;3;1;2;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;6;2;;;6;
13831;3;3;1;2;1;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;6;2;;;6;
13853;1;3;1;2;2;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;3;
13853;2;3;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;3;8;2;;;3;
13862;1;2;1;2;2;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;3;;;;2;
13868;1;2;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;5;2;;;1;
13868;2;2;1;2;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;5;;;5;1;
13871;1;4;1;2;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;5;
13876;21;1;2;1;2;1979;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;6;1;1;7;;;3;2;
13887;1;2;1;2;1;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;5;;;5;1;
13887;2;2;1;2;2;1997;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
13889;1;2;1;2;2;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;6;
13889;2;2;1;2;1;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;1;5;;6;
13892;1;4;1;2;2;1971;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;2;7;1;5;;4;
13901;1;5;1;2;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;4;
13901;2;5;1;2;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
13901;3;5;1;2;2;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;4;
13901;4;5;1;2;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;4;
13901;5;5;1;2;2;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;4;
13904;1;2;1;2;2;1985;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;5;1;6;;1;
13937;1;1;1;2;2;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;3;
13950;1;3;1;2;2;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;1;
13950;2;3;1;2;2;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;;;2;1;
13950;3;3;1;2;1;1990;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;3;1;
13971;1;1;1;2;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;5;
13981;1;6;1;2;1;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;0;;;3;;;;6;
13981;2;6;1;2;1;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;4;2;;;6;
13981;3;6;1;2;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;3;2;;;6;
13981;4;6;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;6;
13982;1;2;1;2;1;1971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;4;;;4;1;
13988;1;2;1;2;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;3;
13988;2;2;1;2;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;3;
13992;1;5;1;2;1;1970;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;4;1;5;;1;
13999;1;1;1;2;2;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;3;;;5;1;
14028;1;2;1;2;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
14028;2;2;1;2;2;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;;3;3;2;;;5;
14032;1;2;1;2;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;1;
14032;2;2;1;2;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;1;
14046;1;1;1;2;1;2008;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;;;;2;;;;1;
14070;1;1;1;2;1;1994;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
14081;21;3;2;1;2;1973;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;0;;;4;4;
14085;1;4;1;2;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;4;
14096;1;5;1;2;1;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;3;4;2;;;1;5
14096;2;5;1;2;2;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;1;
14096;3;5;1;2;2;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;1;6;4;2;;;1;5
14096;4;5;1;2;2;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;1;
14096;5;5;1;2;2;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;1;
14101;1;2;1;2;2;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;5;
14110;1;1;1;2;2;1995;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;2;3;7;2;;;4;
14114;1;2;1;2;2;1995;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;1;
14114;2;2;1;2;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;1;
14122;1;4;1;2;1;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;4;
14122;2;4;1;2;1;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;8;2;;;4;
14122;3;4;1;2;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;4;
14122;4;4;1;2;1;1993;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;4;4;
14174;1;1;1;2;2;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;5;;;4;5;
14175;1;2;1;2;2;1991;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;2;4;2;;;4;
14185;21;2;2;1;2;1991;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;3;;;5;1;7
14185;22;2;2;1;2;1987;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;1;7;;;5;1;7
14186;1;2;1;2;2;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;4;;;5;2;
14186;2;2;1;2;1;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;4;;;5;2;
14187;1;3;1;2;1;1983;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;5;1;
14190;1;2;1;2;1;1998;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;7;2;;;4;
14203;1;2;1;2;1;1992;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;7;7;1;5;;6;
14203;2;2;1;2;1;1994;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;1;7;4;1;5;;6;
14208;1;1;1;2;1;2002;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;2;3;4;2;;;2;6
14212;1;5;1;2;1;1987;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;2;1;
14212;2;5;1;2;1;1996;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;1;
14212;3;5;1;2;1;1991;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;1;
14212;4;5;1;2;1;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;7;2;;;1;
14212;5;5;1;2;1;1988;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;8;;;3;1;
14217;1;2;1;2;2;1987;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;1;7;;;3;6;7
14217;2;2;1;2;2;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;7;;;2;6;
14228;1;2;1;2;2;1993;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;4;
14236;1;1;1;2;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;6;
14243;1;2;1;2;2;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;7;;;5;3;
14249;1;1;1;2;2;2015;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;1;
14253;1;2;1;2;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;4;;;;2;;;;4;7
14253;2;2;1;2;2;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;4;;;;2;;;;4;7
14255;1;3;1;2;2;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;3;8;2;;;6;
14274;1;2;1;2;1;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;6;;;6;1;
14274;2;2;1;2;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;;;6;1;
14292;1;2;1;2;1;1996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;2;;;6;
14292;2;2;1;2;2;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;2;5;2;;;6;
14304;1;3;1;2;2;1989;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;8;1;5;;6;
14304;2;3;1;2;2;1987;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;4;6;
14304;3;3;1;2;1;1986;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;8;;;3;6;
14319;1;2;1;2;2;2017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;2;;;;;;;;6;
14319;2;2;1;2;2;2016;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;0;;;;6;
14327;1;2;1;2;2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;2;
14327;2;2;1;2;1;2004;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;3;;;;2;
14328;1;5;1;2;1;1991;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;2;3;9;2;;;2;6
14328;2;5;1;2;2;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;5;;;5;2;
14328;3;5;1;2;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;2;
14328;4;5;1;2;1;1993;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;7;1;5;;2;
14328;5;5;1;2;2;1991;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;2;3;9;2;;;2;6
14360;1;2;1;2;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;2;3;4;2;;;1;
14360;2;2;1;2;1;2003;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;4;0;;;3;;;;1;
14364;1;1;1;2;2;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;4;1;5;;1;
14366;1;1;1;2;2;1991;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;8;;;2;5;
14373;1;3;1;2;1;1962;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;7;4;1;2;;1;
14374;1;2;1;2;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;1;;;;5;
14374;2;2;1;2;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;3;;;;2;;;;5;
14379;1;5;1;2;1;1989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;2;3;9;1;5;;1;
14379;2;5;1;2;1;1992;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;9;;;9;1;
