IDENT_MEN;VAG;NBVAC;NUMSEJ;Paysej;SITUSJ1;SITUSJ2;SITUSJ3;SITUSJ4;SITUSJ5;Motifsej;QUISEJ01;QUISEJ02;QUISEJ03;QUISEJ04;QUISEJ05;QUISEJ06;QUISEJ07;QUISEJ08;QUISEJ09;QUISEJ10;QUISEJ11;QUISEJ12;QUISEJ13;QUISEJ14;QUISEJ15;QUISEJ16;QUISEJ17;QUISEJ18;QUISEJ19;QUISEJ20;Dursej;Forfait;TYPFORF1;TYPFORF2;TYPFORF3;TYPFORF4;TYPFORF5;TYPFORF6;TYPFORF7;TYPFORF8;Preforf;Mforfait;Trforf;Trans;Mtrans;Trtrans;Heber;Mheber;Trheber;Repas;Mrepas;Trrepas;Alimdo;Malimdo;Tralimdo;Lois;Mlois;Trlois;Aut;Natsej;Maut;Traut;TRSEJOUR;MALIMDO_D;MAUT_D;MFORFAIT_D;MHEBER_D;MLOIS_D;MREPAS_D;MTRANS_D;TRSEJOUR_D
16094;5;2;1;1;1;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;;;;1;700;;2;;;1;300;;1;50;;1;100;;1;PRODUIT TERROIR;200;;;50;200;;;100;300;700;
16094;5;2;2;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;400
16096;4;3;1;2;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;2;;;1;470;;2;;;1;150;;2;;;2;;;;;150;;;470;;;;
16096;4;3;2;2;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;470
16096;4;3;3;2;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;470
16100;5;2;1;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;1;0;0;0;0;1;SKIPPER;385;;1;350;;2;;;1;125;;1;20;;2;;;2;;;;;20;;385;;;125;350;
16100;5;2;2;1;0;1;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;750
16101;3;2;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;400;;1;50;;2;;;1;999999;2;1;540;;2;;;;;130;;;50;540;;400;
16101;3;2;2;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1190
16102;1;1;1;3;1;1;1;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;1;0;0;;26000;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;26000;;;;;
16103;3;4;1;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;450;;2;;;1;150;;1;150;;2;;;2;;;;;150;;;;;150;450;
16103;3;4;2;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2330
16103;3;4;3;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1150
16103;3;4;4;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3450
16106;1;3;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;1;1;0;1;0;0;;2100;;1;350;;2;;;2;;;2;;;2;;;1;SHOPPING;150;;;;150;2100;;;;350;
16106;1;3;2;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;750
16106;1;3;3;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;990
16109;5;1;1;2;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;1;1;1;1;0;0;0;0;;4600;;2;;;2;;;2;;;2;;;1;200;;2;;;;;;;4600;;200;;;
16110;3;4;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;250;;1;1200;;1;150;;1;230;;2;;;2;;;;;230;;;1200;;150;250;
16110;3;4;2;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;160
16110;3;4;3;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;160
16110;3;4;4;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;160
16111;4;1;1;1;0;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;100;;1;600;;1;150;;1;80;;1;60;;1;PRODUITS DU TERROIR ET CARTES POSTALES;100;;;80;100;;600;60;150;100;
16112;4;3;1;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;80;;1;400;;1;600;;2;;;1;20;;1;600;0;;;;;;400;20;600;80;
16112;4;3;2;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
16112;4;3;3;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;140
16113;6;2;1;1;1;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;999999;2;1;125;;1;999999;2;1;999999;1;1;999999;1;2;;;;;20;;;125;20;130;110;
16113;6;2;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;890
16116;3;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;1;1;0;1;0;0;;1370;;2;;;2;;;2;;;2;;;2;;;1;SOUVENIR;999999;2;;;50;1370;;;;;
16117;6;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;1;1;0;0;0;0;;1500;;1;300;;1;200;;2;;;1;200;;1;100;;1;SOUVENIRS;50;;;200;50;1500;200;100;;300;
16118;6;2;1;3;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;1;0;;6000;;2;;;2;;;2;;;2;;;2;;;2;;;;;;;6000;;;;;
16118;6;2;2;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;8200
16119;5;2;1;3;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;560;;1;170;;1;500;;1;130;;1;60;;1;SOUVENIRS;60;;;130;60;;170;60;500;560;
16119;5;2;2;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;650
16120;1;2;1;3;0;0;1;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;2;0;0;0;0;0;0;0;0;;;;1;1500;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;1500;
16120;1;2;2;1;0;1;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1200
16122;4;3;1;1;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;;220;;1;400;;2;;;1;320;;2;;;2;;;1;CARTES POSTALES CADEAUX PRODUITS DU TERROIR;500;;;;500;220;;;320;400;
16122;4;3;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;760
16122;4;3;3;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;340
16125;2;1;1;3;0;1;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;460;;2;;;1;150;;1;200;;2;;;1;CARTES POSTALES SOUVENIRS;100;;;200;100;;;;150;460;
16127;5;3;1;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;120;;2;;;1;80;;2;;;2;;;2;;;;;;;;;;80;120;
16127;5;3;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;840
16127;5;3;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1080
16129;2;1;1;3;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;1;1;0;0;1;0;0;;1400;;1;100;;2;;;1;50;;1;70;;2;;;1;SOUVENIRS;40;;;70;40;1400;;;50;100;
16130;5;1;1;1;0;0;1;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;0;0;0;0;0;0;0;0;;;;1;50;;2;;;2;;;1;60;;2;;;2;;;;;60;;;;;;50;
16132;1;1;1;3;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;0;0;0;0;;;;1;999999;5;2;;;2;;;1;999999;4;2;;;2;;;;;400;;;;;;590;
16135;4;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;0;0;;300;;1;999999;2;2;;;1;999999;4;1;999999;1;1;999999;2;1;NOURRITURE ET VINS;300;;;40;300;300;;130;310;140;
16135;4;2;2;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;160
16136;4;3;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;2;;;2;;;2;;;1;CADEAUX DE NOEL;450;;;;450;;;;;;
16136;4;3;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;40
16136;4;3;3;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;24
16137;4;2;1;2;1;0;1;1;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;1400;;2;;;2;;;1;200;;1;100;;2;;;;;200;;;;100;;1400;
16137;4;2;2;2;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;670
16138;5;1;1;1;0;1;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;250;;1;600;;1;100;;1;250;;2;;;2;;;;;250;;;600;;100;250;
16140;4;1;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;999999;2;2;;;2;;;1;999999;2;2;;;2;;;;;170;;;;;;150;
16143;5;3;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;1;1;0;1;1;0;;900;;2;;;2;;;1;40;;2;;;2;;;2;;;;;;;900;;;40;;
16143;5;3;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;940
16143;5;3;3;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;860
16147;2;1;1;1;1;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;999999;2;1;300;;1;999999;1;1;999999;1;1;999999;1;2;;;;;60;;;300;20;90;200;
16148;1;2;1;1;1;1;1;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;1;999999;2;1;999999;3;1;999999;1;2;;;;;240;;;;90;150;200;
16148;1;2;2;1;0;0;1;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;190
16150;6;1;1;3;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;800;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;800;
16151;1;4;1;1;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;0;0;0;0;;;;1;80;;2;;;1;70;;2;;;2;;;2;;;;;;;;;;70;80;
16151;1;4;2;1;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
16151;1;4;3;1;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;95
16151;1;4;4;1;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;320
16154;4;7;1;1;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;180;;1;240;;1;200;;2;;;1;50;;2;;;;;;;;240;50;200;180;
16154;4;7;2;1;1;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;876
16154;4;7;3;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;853
16154;4;7;4;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;600
16154;4;7;5;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;286
16156;2;2;1;3;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;1;0;0;0;0;0;;400;;1;190;;2;;;1;500;;2;;;1;150;;1;VETEMENTS CHAUSSURES;300;;;;300;400;;150;500;190;
16156;2;2;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;5810
16157;1;4;1;1;1;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;2;;;1;120;;2;;;1;CARTES POSTALES, OBJET COLLECTION;15;;;120;15;;;;;200;
16157;1;4;2;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;155
16157;1;4;3;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;220
16157;1;4;4;1;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;100
16158;2;2;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;412;;1;1200;;1;132;;1;600;;2;;;1;SOUVENIRS CADEAUX;150;;;600;150;;1200;;132;412;
16158;2;2;2;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;480
16159;4;2;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1;0;0;;600;;1;180;;2;;;2;;;1;150;;2;;;2;;;;;150;;600;;;;180;
16159;4;2;2;1;1;0;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;737
16161;3;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;2;;;2;;;1;30;;1;15;;1;40;;2;;;;;15;;;;40;30;;
16171;3;10;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;55;;1;40;;1;20;;2;;;2;;;1;PRODUITS DU TERROIR;100;;;;100;;40;;20;55;
16171;3;10;2;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;60
16171;3;10;3;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;50
16171;3;10;4;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;80
16171;3;10;5;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;80
16173;1;1;1;1;0;0;0;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;250;;2;;;1;250;;2;;;1;250;;2;;;;;;;;;250;250;250;
16174;2;1;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;25;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;25;
16175;6;2;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;250;;1;1000;;1;200;;1;200;;2;;;1;SOUVENIRS;100;;;200;100;;1000;;200;250;
16175;6;2;2;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1030
16176;1;2;1;1;0;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;75;;1;250;;1;200;;1;150;;1;140;;1;SOUVENIRS MATERIEL TENTE;800;;;150;800;;250;140;200;75;
16176;1;2;2;3;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1290
16179;4;1;1;1;0;0;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;1900;;2;;;1;200;;1;150;;1;50;;2;;;;;150;;;;50;200;1900;
16181;6;1;1;1;0;1;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;100;;1;425;;1;120;;1;150;;1;35;;1;SOUVENIRS;30;;;150;30;;425;35;120;100;
16182;3;1;1;1;0;0;1;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;200;;1;480;;2;;;1;200;;2;;;2;;;;;200;;;480;;;200;
16185;3;5;1;1;1;1;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;400;;2;;;2;;;1;750;;2;;;2;;;;;750;;;;;;400;
16185;3;5;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;440
16185;3;5;3;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1190
16185;3;5;4;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;888
16185;3;5;5;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1020
16190;4;1;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;1;1;1;1;0;0;0;0;;999999;8;2;;;2;;;2;;;2;;;2;;;2;;;;;;;2910;;;;;
16191;3;5;1;3;1;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;400;;1;1300;;1;150;;1;300;;1;100;;1;CADEAUX DIVERS;150;;;300;150;;1300;100;150;400;
16191;3;5;2;3;1;0;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
16191;3;5;3;1;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;340
16191;3;5;4;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;100
16191;3;5;5;1;1;0;0;0;0;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;318
16193;3;3;1;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;170;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;170;
16193;3;3;2;1;0;0;1;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1700
16193;3;3;3;1;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1230
16195;3;2;1;1;0;0;1;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;1;1;0;1;0;0;;100;;1;20;;2;;;2;;;2;;;2;;;2;;;;;;;100;;;;20;
16195;3;2;2;1;0;0;1;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;120
